id,category,name,desc,alias,waste,kcal,kcal_adj,water,protein,fat,satfat,carb,fiber,sugar,sodium,vitA,vitC,potassium,calcium,magnesium,iron,zinc
Q9100101,糕餅點心類,豆干丁(五香),"前處理描述:混合均勻打碎(黃豆,糖,鹽,辣椒,香辛料,調味料,己二烯酸等)",,,382.5638,376.9844,21.734,35.387,18.0542,3.4276,19.632,2.7897,5.577,987.777,,0.054,284.097,639.949,82.66,3.254,2.665
Q9100202,糕餅點心類,豆干片(沙茶),"前處理描述:混合均勻打碎(黃豆,糖,鹽,辣椒,沙茶,香辛料,調味料,己二烯酸等)",,,464.2585,453.6829,15.716,16.159,28.2205,4.7492,36.4095,5.2878,25.482,686.459,,0.047,182.218,450.268,51.898,2.756,1.302
Q9900101,糕餅點心類,布丁粉,"前處理描述:混合均勻(海藻粉,奶粉,芋頭粉等)",,,418.7424,418.7424,2.18,2.675,7.0504,5.0258,86.1472,,77.739,231.37,,0.0526,654.71,28.32,15.051,1.06,0.36
Q9900201,糕餅點心類,冰淇淋粉(香草),前處理描述:混合均勻,,,430.1,430.1,3.1,15.9,11.7,11.3209,65.3,,,583.0,,0.102,645.0,453.0,47.0,0.3,1.7
Q9900301,糕餅點心類,起酥片,"前處理描述:混合均勻打碎(麵粉,瑪琪琳,水,糖,檸檬酸等)",,,403.6214,401.2984,31.942,6.659,26.8778,16.4973,33.7713,1.1615,2.719,205.265,,0.017,50.914,10.304,18.36,0.252,0.345
R0100101,加工調理食品及其他類,廣東粥,"前處理描述:混合均勻打碎(花枝,豬肝,油條,蛋等)",,,81.361,80.961,82.3,4.9,2.8322,0.8474,9.0678,0.2,0.0,271.0,,0.067,53.0,5.0,6.0,1.7,0.7
R0200101,加工調理食品及其他類,冷凍火腿炒飯,"樣品狀態:冷凍包裝(米,火腿,蔬菜等); 前處理描述:混合均勻打碎",,,189.2,185.2,58.7,5.0,5.6,1.0853,29.7,2.0,,220.0,,0.01,57.0,23.0,9.0,0.4,0.5
R0200201,加工調理食品及其他類,冷凍蝦仁炒飯,"樣品狀態:冷凍包裝(米,蝦仁,蔬菜等); 前處理描述:混合均勻打碎",,,147.919,142.519,64.8,4.7,3.4238,0.4881,24.5762,2.7,1.323,222.0,,0.0001,44.0,24.0,10.0,0.6,0.4
R0300101,加工調理食品及其他類,三角飯糰(肉鬆),"前處理描述:混合均勻打碎(米,肉鬆,海苔,美奶滋,芝麻,食品添加物等)",,,218.7545,214.9107,51.235,5.769,5.4649,0.7641,36.6236,1.9219,1.924,224.29,0.3239,0.02,73.77,11.66,8.76,0.285,0.525
R0300201,加工調理食品及其他類,糯米飯糰,"前處理描述:混合均勻打碎(油條,肉鬆,菜脯等)",,,335.2,333.0,37.0,5.9,17.6,3.8773,38.3,1.1,,393.0,,0.061,86.0,15.0,22.0,0.6,0.7
R0300301,加工調理食品及其他類,壽司(豆皮壽司),前處理描述:混合均勻打碎,稻禾壽司,0.0,194.2865,192.9771,56.2,6.283,4.7277,0.7004,31.6513,0.6547,8.41,275.53,0.4113,0.0,45.79,16.68,27.56,0.93,1.12
R0400101,加工調理食品及其他類,肉粽,"前處理描述:混合均勻打碎(豬肉,香菇,鴨蛋黃,花生等)",,,234.8,233.6,51.0,8.2,8.8,3.2947,30.7,0.6,,343.0,,0.147,106.0,8.0,21.0,1.3,1.3
R0400201,加工調理食品及其他類,鹼粽,前處理描述:混合均勻打碎,,,131.2479,130.2687,68.701,2.12,1.7079,0.1683,26.8492,0.4896,0.0,213.56,0.0024,0.0,25.49,5.04,5.56,0.03,0.458
R0500301,加工調理食品及其他類,冷凍筒仔米糕,"樣品狀態:冷凍包裝(糯米,香菇,豬前腿肉等); 前處理描述:混合均勻打碎",,,212.0856,210.5958,53.01,6.464,5.75,2.1643,33.6199,0.7449,,331.03,,0.0993,95.11,6.052,14.924,0.8,0.84
R0500401,加工調理食品及其他類,筒仔米糕,前處理描述:混合均勻打碎,,,245.8,243.6,48.3,6.6,8.6,3.059,35.5,1.1,,299.0,,0.058,79.0,16.0,18.0,1.6,0.9
R0600101,加工調理食品及其他類,豬血糕,"前處理描述:混合均勻打碎(豬血,糯米,鹽等)",米血糕,,193.8597,192.0319,51.2475,8.631,0.9153,0.3257,37.7745,0.9139,0.0,414.1255,,0.0321,83.4375,8.6415,15.5985,12.8045,0.889
R0600201,加工調理食品及其他類,鴨血糕,"前處理描述:混合均勻打碎(鴨血,糯米,鹽等)",米血糕,,192.7845,190.1499,52.494,6.687,1.0621,0.4536,39.1194,1.3173,0.482,1739.066,,0.006,57.965,14.11,14.731,9.672,0.693
R0700101,加工調理食品及其他類,肉圓,"樣品狀態:未炸半成品(豬肉等),不加醬料; 前處理描述:混合均勻打碎",肉丸,,136.033,135.433,67.3,3.1,1.6066,0.5626,27.2934,0.3,2.043,217.0,,0.016,49.0,9.0,3.0,0.9,0.3
R0700201,加工調理食品及其他類,清蒸蝦仁肉圓,"前處理描述:混合均勻打碎(豬肉,蝦仁等)",肉丸,,151.8,149.2,70.0,4.6,7.4,2.8697,16.7,1.3,,429.0,,0.061,58.0,7.0,10.0,0.7,0.5
R0800101,加工調理食品及其他類,甜酒釀,"前處理描述:混合均勻打碎(糯米,水,酵母等)",,,163.0593,162.0203,59.703,4.95,0.4429,0.1393,34.8183,0.5195,33.219,2.084,,0.053,28.811,5.2791,8.9101,0.0,0.901
R0800201,加工調理食品及其他類,紫米酒釀,"前處理描述:混合均勻打碎(糯米75%,水分25%,純米精釀等)",,,154.9061,153.2457,61.565,4.184,0.4281,0.1389,33.5793,0.8302,28.599,1.227,,0.091,41.072,5.613,16.794,0.393,0.654
R0900101,加工調理食品及其他類,冷凍芝麻湯圓,"樣品狀態:冷凍包裝(糯米,芝麻粉等); 前處理描述:混合均勻打碎",,,352.4545,350.6545,31.8,4.8,16.2509,6.6279,46.7491,0.9,9.706,3.0,,0.1004,45.0,61.0,30.0,0.8,0.8
R0900201,加工調理食品及其他類,冷凍花生湯圓,"樣品狀態:冷凍包裝(糯米,花生粉等); 前處理描述:混合均勻打碎",,0.0,349.8315,348.6315,31.8,5.2,15.6463,7.2789,47.0537,0.6,9.824,6.0,,0.045,55.0,9.0,23.0,0.7,0.7
R0900301,加工調理食品及其他類,冷凍豬肉湯圓,"樣品狀態:冷凍包裝(糯米,豬前腿等); 前處理描述:混合均勻打碎",,,281.398,280.598,44.1,6.5,12.1196,5.0539,36.5804,0.4,1.751,210.0,,0.018,72.0,6.0,10.0,0.4,0.8
R1100101,加工調理食品及其他類,免煮飯,樣品狀態:速食白飯包; 前處理描述:混合均勻打碎,,,168.1211,167.2307,59.31,3.23,0.34,0.089,37.05,0.42,,15.94,,0.001,7.54,3.05,2.26,0.1,0.392
R1100201,加工調理食品及其他類,埔里米粉,"前處理描述:混合均勻打碎(玉米,澱粉等)",,,357.72,355.38,11.08,0.534,0.52,,87.726,1.17,,3.4,,0.0,3.69,8.63,4.34,1.25,0.173
R1100301,加工調理食品及其他類,細米粉,"前處理描述:混合均勻打碎(米,玉米澱粉等)",,,355.2832,353.3738,10.235,0.374,0.57,,87.1643,0.9547,,196.885,,0.0,8.485,3.06,2.895,1.035,0.0785
R1100401,加工調理食品及其他類,濁水米粉,前處理描述:混合均勻打碎(濁水溪生產之在來1號白米等),,,357.2,356.7146,11.31,5.25,1.32,,81.08,0.2427,,208.66,,0.0105,13.67,19.13,14.81,0.99,0.775
R1100501,加工調理食品及其他類,米粄條,"前處理描述:混合均勻打碎(在來米,修飾澱粉,地瓜粉,鹽,沙拉油等)",美濃粄條,,129.4501,126.5621,68.446,1.05,0.9465,0.1942,29.1829,1.444,0.176,82.373,,0.007,3.402,11.343,2.984,0.274,0.089
R1100601,加工調理食品及其他類,米苔目,前處理描述:混合均勻打碎,,,121.21,120.92,69.655,0.555,0.05,0.0126,29.635,0.145,,9.5,,0.004,5.32,9.535,3.85,0.35,0.1
R1100701,加工調理食品及其他類,粿仔條,前處理描述:混合均勻打碎,,,193.2956,192.6048,53.04,0.511,1.24,0.1941,45.0229,0.3454,,14.65,,0.01,4.27,19.24,2.85,0.0,0.0
R1300101,加工調理食品及其他類,米漿(散裝),樣品狀態:散裝; 前處理描述:混合均勻,,,61.7,60.3,85.1,0.6,0.5,0.1209,13.7,0.7,,2.0,,0.03,13.0,4.0,4.0,0.1,0.1
R1300201,加工調理食品及其他類,保久米漿,"樣品狀態:常溫包裝(米,花生,水,砂糖等); 前處理描述:混合均質",,,62.3877,61.0393,86.026,1.026,1.4569,0.334,11.2929,0.6742,10.015,20.6795,,0.0508,24.2475,5.0234,7.9969,0.135,0.3945
R1300301,加工調理食品及其他類,糙米漿,"樣品狀態:冷藏瓶裝(糙米,花生,水,蔗糖,芝麻,鹽,食用膠等); 前處理描述:混合均勻",,,71.148,69.3744,84.7425,1.2805,2.1848,0.4867,11.5907,0.8868,8.96,19.9675,,0.0667,36.228,3.9104,12.9873,0.065,0.2965
R1300401,穀物類,糙秈米漿,"樣品狀態:冷藏瓶裝(糙米,花生,水,蔗糖,鹽,食用膠等); 前處理描述:混合均勻",,,68.1714,66.4666,85.505,0.855,2.1378,0.5162,11.3778,0.8524,9.282,28.245,,0.098,42.497,5.5262,14.6414,0.0,0.351
R1300501,加工調理食品及其他類,糯米漿,"樣品狀態:常溫罐裝(花生,米,糖,水等); 前處理描述:混合均勻",,,50.8888,50.626,88.118,0.76,0.77,0.177,10.2297,0.1314,,26.66,,0.0332,20.78,3.34,5.791,0.16,0.061
R1300601,加工調理食品及其他類,黑糯米漿,樣品狀態:常溫罐裝(黑糯米等); 前處理描述:混合均勻,,,50.0716,49.7316,87.69,0.399,0.24,0.0524,11.5789,0.17,,14.19,,0.0072,8.88,4.21,4.09,0.05,0.017
R1310101,加工調理食品及其他類,米漿粉,"樣品狀態:沖泡即食(花生,糖,糯米,芝麻,胚芽等); 前處理描述:混合均勻磨碎",,,444.1132,440.1766,3.616,9.08,12.28,2.5132,74.3183,1.9683,,2.58,,0.124,165.09,9.18,66.01,2.64,1.36
R1500101,加工調理食品及其他類,燕麥奶,"樣品狀態:冷藏瓶裝(水,燕麥等); 前處理描述:混合均勻",,,43.892,41.7044,89.937,1.029,0.836,0.1689,8.063,1.0938,3.845,14.011,,0.011,31.154,3.645,8.304,0.059,0.131
R1600101,加工調理食品及其他類,玉米粒罐頭,"樣品狀態:罐頭製品(甜玉米仁,水,鹽,糖等); 前處理描述:混合均勻打碎",,,89.9804,82.7096,78.3283,2.3413,1.4356,0.3232,16.9237,3.6354,4.562,208.0077,,0.0874,190.0513,3.8503,17.3053,0.4693,0.3853
R1600201,加工調理食品及其他類,玉米醬罐頭,樣品狀態:罐頭製品(甜玉米.水.澱粉.鹽等); 前處理描述:混合均勻打碎,,,65.5421,62.1611,83.2295,1.4045,0.4445,0.0941,13.9809,1.6905,4.952,275.5175,,0.0822,91.9425,2.8449,12.3316,0.825,0.3205
R1700101,加工調理食品及其他類,麵筋(未調味),前處理描述:混合均勻打碎,,,642.9216,639.1694,4.895,42.5115,53.0,8.3734,0.0,1.8761,,6.875,,0.0285,11.47,26.32,19.575,3.06,2.195
R1700201,加工調理食品及其他類,麵腸(未調味),前處理描述:混合均勻打碎,,,137.9372,136.7618,67.46,20.636,1.85,0.3956,9.6858,0.5877,,47.45,,0.0213,32.61,6.21,38.59,2.03,1.37
R1800101,加工調理食品及其他類,水餃皮,前處理描述:混合均勻打碎,,,263.5227,260.6173,32.976,7.7565,0.5075,0.0,56.9823,1.4527,,628.8046,,0.05,65.1111,12.5152,16.401,0.5809,0.3141
R1800201,加工調理食品及其他類,春捲皮,前處理描述:混合均勻打碎,,,240.8092,236.7806,38.861,8.29,0.652,0.0,50.4453,2.0143,,544.9739,,0.0,74.7509,15.6913,20.3988,0.6695,0.3691
R1800301,加工調理食品及其他類,餛飩皮,前處理描述:混合均勻打碎,,,270.9594,267.9264,31.414,8.34,0.543,0.0,58.1781,1.5165,,500.873,,0.0,77.1701,14.5412,18.7835,0.5759,0.3741
R1900101,加工調理食品及其他類,長麵線,前處理描述:混合均勻打碎,壽麵線,,309.8942,306.0046,16.3833,10.7203,1.073,0.2932,64.339,1.9448,3.74,2874.319,,0.0715,87.1423,15.0537,27.1337,0.9683,0.4983
R1900201,加工調理食品及其他類,紅麵線,"前處理描述:混合均勻打碎(麵粉,鹽等)",,,306.9804,302.8364,17.3,11.268,1.41,0.3049,62.3046,2.072,,2813.42,,0.0851,120.81,18.93,39.63,1.71,1.101
R1900301,加工調理食品及其他類,麵線,"前處理描述:混合均勻打碎(麵粉,鹽,水,澱粉等)",,,349.7513,344.7299,12.041,11.707,1.4957,0.4333,72.3655,2.5107,2.222,751.978,,0.043,97.831,17.363,26.711,1.046,0.677
R1900401,加工調理食品及其他類,雞絲麵,樣品狀態:不含調味包; 前處理描述:混合均勻打碎,,,463.032,460.628,6.3045,9.4,22.83,7.1715,54.9905,1.202,,2450.125,,0.0693,78.39,13.84,23.265,1.28,1.43
R2000101,加工調理食品及其他類,乾麵條,"樣品狀態:乾麵條(麵粉,鹽,水,食用澱粉等); 前處理描述:混合均勻打碎",,,350.0015,346.7475,13.075,11.644,1.4787,0.4394,72.5293,1.627,2.392,362.2465,,0.0395,104.5585,17.5225,29.6095,0.686,0.759
R2000201,加工調理食品及其他類,油麵條,"樣品狀態:乾麵條(麵粉,鹽,水,純鹼,色素等); 前處理描述:混合均勻打碎",油麵,,361.4515,359.2127,9.026,11.4,1.2055,0.3623,76.2505,1.1194,1.583,712.149,,0.051,91.199,16.434,21.6925,0.832,0.7415
R2000301,加工調理食品及其他類,紅蘿蔔麵,"樣品狀態:乾麵條(小麥粉,紅蘿蔔,澱粉等); 前處理描述:混合均勻打碎",,,352.0976,347.1368,11.99,12.082,0.97,0.2159,73.7599,2.4804,,368.03,,0.0947,122.96,4.88,28.705,1.13,0.72
R2000401,加工調理食品及其他類,通心麵,"樣品狀態:乾麵條(蛋,麵粉等); 前處理描述:混合均勻打碎",,,358.5108,354.8634,11.47,13.818,1.43,0.2923,72.5922,1.8237,,25.38,,0.1519,170.935,11.82,43.54,1.51,0.7915
R2000501,加工調理食品及其他類,菠菜麵,"樣品狀態:乾麵條(小麥粉,菠菜,澱粉等); 前處理描述:混合均勻打碎",,,355.5868,350.6728,11.54,11.792,1.22,0.2727,74.3597,2.457,,310.13,,0.1201,129.64,4.14,28.978,1.04,0.72
R2000601,加工調理食品及其他類,鍋燒意麵,"樣品狀態:乾麵條(麵粉,雞蛋,沙拉油等); 前處理描述:混合均勻打碎",,,478.9512,472.8864,5.75,10.0,22.77,4.063,58.5053,3.0324,,990.22,,0.1571,122.45,7.12,39.7,0.95,0.856
R2000701,加工調理食品及其他類,雞蛋麵,"樣品狀態:乾麵條(蛋白質,澱粉等); 前處理描述:混合均勻打碎",,,357.7832,352.2332,10.39,12.511,0.94,0.2164,74.8198,2.775,,466.91,,0.114,131.75,5.07,32.065,1.69,0.73
R2000801,加工調理食品及其他類,刀削麵,樣品狀態:濕麵條(小麥粉等); 前處理描述:混合均勻打碎,,,266.5936,264.6652,33.52,8.353,0.94,0.3641,56.1804,0.9642,,225.69,,0.2294,72.85,1.68,17.16,0.45,0.416
R2000901,加工調理食品及其他類,拉麵,"樣品狀態:濕麵條(麵粉,鹽,小麥粉等); 前處理描述:混合均勻打碎",,,292.2838,289.6736,26.6,9.108,0.815,,62.1292,1.3051,,428.965,,0.0384,77.325,9.28,15.37,0.53,0.607
R2001001,加工調理食品及其他類,意麵,"樣品狀態:濕麵條(高筋麵粉,雞蛋,維生素B2等); 前處理描述:混合均勻打碎",,,289.6036,280.5782,26.8,10.069,0.99,,60.1044,4.5127,,571.98,,0.0571,249.93,10.38,22.05,1.09,0.812
R2001101,加工調理食品及其他類,衛生油麵,"樣品狀態:濕麵條(麵粉,食油,鹼粉等); 前處理描述:混合均勻打碎",,,163.203,162.0968,61.1905,5.465,1.845,0.2962,31.1845,0.5531,,66.965,,0.0227,49.48,11.755,11.825,0.43,0.255
R2001201,加工調理食品及其他類,金門黃麵,樣品狀態:濕麵條; 前處理描述:混合均勻打碎,,,157.9974,153.3348,60.11,6.411,0.5338,0.139,31.8873,2.3313,0.0,325.611,,0.023,27.922,6.306,14.029,1.049,0.434
R2001301,加工調理食品及其他類,冷凍烏龍麵,"樣品狀態:濕麵條(小麥粉,澱粉,鹽等),冷凍製品; 前處理描述:混合均勻打碎",,0.0,128.612,125.7064,67.7425,3.4,0.2528,0.0812,28.1842,1.4528,0.3675,192.18,0.1621,0.006,12.16,6.84,5.39,0.0,0.0
R2001401,加工調理食品及其他類,鍋燒麵,樣品狀態:濕麵條; 前處理描述:混合均勻打碎,,,119.7796,118.7086,70.37,4.4915,0.4,0.1302,24.5534,0.5355,,41.635,,0.008,5.065,4.315,7.905,0.2,0.198
R2001501,加工調理食品及其他類,蕎麥麵(乾),"樣品狀態:生(小麥粉,蕎麥粉,鹽,山藥,山芋粉,兒茶素,鹽,調味料等); 前處理描述:混合均勻磨碎",,,348.6926,340.5476,12.159,12.6925,1.7098,0.4696,70.6336,4.0725,1.7475,733.3965,,0.1505,204.543,26.502,74.1635,2.154,1.141
R2001502,加工調理食品及其他類,蕎麥麵(濕),"樣品狀態:生(小麥粉,蕎麥粉,樹薯澱粉,蛋白,鹽,植物油,調味料等); 前處理描述:混合均勻打碎",,,153.1642,148.0358,63.1,6.281,1.5162,0.3063,28.5986,2.5642,0.209,136.343,,0.031,23.56,11.277,30.34,0.752,0.474
R2100101,加工調理食品及其他類,炒板條,前處理描述:混合均勻打碎,,,149.4,147.0,66.9,4.2,4.2,1.1323,23.7,1.2,,307.0,,0.037,86.0,4.0,8.0,0.6,0.8
R2100201,加工調理食品及其他類,泡麵(牛肉口味),"前處理描述:混合均勻打碎(麵粉,調味料等)",,0.0,473.2845,469.6845,6.9,9.6,24.4969,12.4049,53.6031,1.8,1.579,2077.0,,0.201,186.0,13.0,30.0,1.6,0.8
R2100301,加工調理食品及其他類,泡麵(鮮蝦口味),"前處理描述:混合均勻打碎(麵粉,調味料等)",,,474.843,471.443,6.1,9.6,23.8486,11.2757,55.4514,1.7,2.723,1889.0,,0.154,149.0,52.0,34.0,2.3,0.8
R2100401,加工調理食品及其他類,擔仔麵,"樣品狀態:含肉燥,去湯; 前處理描述:混合均勻打碎",,,123.7,118.7,76.3,4.4,6.5,2.3348,11.9,2.5,,312.0,,0.124,83.0,6.0,12.0,1.3,0.4
R2200101,加工調理食品及其他類,冷凍牛肉水餃,"樣品狀態:冷凍包裝(牛肉,洋蔥,麵粉等); 前處理描述:混合均勻打碎",,0.0,215.1943,212.7257,57.0,8.92,9.6763,3.3162,23.1069,1.2343,2.567,383.48,,0.3964,173.53,4.31,15.996,0.86,0.98
R2200201,加工調理食品及其他類,冷凍豬肉水餃,"樣品狀態:冷凍包裝(麵粉,鮮肉,蔬菜等); 前處理描述:混合均勻打碎",,,207.749,205.939,58.02,8.071,9.665,3.381,22.12,0.905,,447.175,,0.1174,159.965,18.4,16.615,0.635,0.6835
R2200301,加工調理食品及其他類,冷凍豬肉韭菜水餃,"樣品狀態:冷凍包裝(麵粉,鮮肉,蔬菜等); 前處理描述:混合均勻打碎",,,228.924,225.324,54.6,8.4,11.4648,4.1508,23.0352,1.8,1.754,439.0,,0.088,154.0,18.0,17.0,0.7,0.6
R2200401,加工調理食品及其他類,冷凍豬肉蟹黃水餃,"樣品狀態:冷凍包裝(豬肉,麵粉等); 前處理描述:混合均勻打碎",,,223.2216,220.5092,54.98,7.771,9.79,3.0477,26.0069,1.3562,,472.08,,0.1225,119.44,7.76,21.889,0.59,0.65
R2200501,加工調理食品及其他類,冷凍香菇雞肉水餃,"樣品狀態:冷凍包裝(雞肉,香菇,豬肉等); 前處理描述:混合均勻打碎",,,220.86,216.3082,56.19,9.54,10.21,3.5395,22.7025,2.2759,,350.4,,0.167,166.37,13.53,20.46,1.24,0.767
R2200601,加工調理食品及其他類,冷凍素食水餃,"樣品狀態:冷凍包裝(麵粉,冬粉,蔬菜,腐皮等); 前處理描述:混合均勻打碎",,0.0,175.0255,169.3857,59.79,8.7425,4.1107,1.1109,25.7648,2.8199,3.202,369.38,,0.0677,188.185,43.935,34.66,1.215,0.6295
R2200701,加工調理食品及其他類,冷凍鮪魚水餃,"樣品狀態:冷凍包裝(麵粉,鮪魚,豬肉等); 前處理描述:混合均勻打碎",,,195.98,193.4154,60.45,9.047,8.5,3.3029,20.823,1.2823,,274.8,,0.2548,175.42,7.17,22.26,0.82,0.501
R2200801,加工調理食品及其他類,冷凍豬肉熟水餃,"樣品狀態:冷凍包裝(豬肉,麵粉,蔬菜等); 前處理描述:混合均勻打碎",,,235.2438,230.945,52.48,7.176,10.091,3.539,28.9302,2.1494,1.027,333.09,,0.1374,114.14,7.83,19.145,0.77,0.54
R2200901,加工調理食品及其他類,冷凍素食熟水餃,"樣品狀態:冷凍包裝(素肉,麵粉,蔬菜等); 前處理描述:混合均勻打碎",,0.0,208.6077,203.9669,53.02,7.155,5.3845,0.8902,32.8818,2.3204,2.813,491.42,,0.1542,167.16,15.43,21.96,0.83,0.38
R2201001,加工調理食品及其他類,冷凍冬菜蝦仁餛飩,"樣品狀態:冷凍包裝(蝦仁,魚肉,蔬菜,麵粉等); 前處理描述:混合均勻打碎",雲吞,,190.8615,186.2615,58.9,9.1,6.2523,2.1427,24.5477,2.3,1.574,316.0,,0.014,127.0,33.0,20.0,1.1,0.6
R2201101,加工調理食品及其他類,冷凍豬肉餛飩,"樣品狀態:冷凍包裝(麵粉,鮮肉,蔬菜等); 前處理描述:混合均勻打碎",雲吞,0.0,239.6795,234.0795,53.2,11.1,12.5759,4.4776,20.5241,2.8,1.899,428.0,,0.09,162.0,17.0,20.0,0.7,0.9
R2201201,加工調理食品及其他類,冷凍菜肉餛飩,"樣品狀態:冷凍包裝(豬腿肉,麵粉,蔬菜等); 前處理描述:混合均勻打碎",雲吞,,236.4835,228.0835,58.7,9.1,16.3367,5.7031,13.2633,4.2,0.897,693.0,,0.047,195.0,44.0,18.0,1.3,1.4
R2201301,加工調理食品及其他類,溫州餛飩,樣品狀態:去湯; 前處理描述:混合均勻打碎,大餛飩,,144.8755,143.6755,72.5,6.5,7.9351,2.7551,11.8649,0.6,0.759,381.0,,0.087,87.0,7.0,6.0,1.4,0.8
R2201401,加工調理食品及其他類,豬肉鍋貼,前處理描述:混合均勻打碎,,,237.6475,234.6475,53.7,7.8,11.2895,3.5703,26.2105,1.5,1.539,314.0,,0.08,116.0,9.0,15.0,0.7,0.7
R2201501,加工調理食品及其他類,熟水餃(高麗菜水餃),前處理描述:混合均勻打碎,,0.0,199.3245,195.7249,61.82,7.359,10.1201,3.538,19.7019,1.7998,2.966,300.94,0.1778,0.0402,143.85,15.17,15.43,0.58,0.84
R2300101,加工調理食品及其他類,冷凍叉燒包,"樣品狀態:冷凍包裝(豬肉,麵粉等); 前處理描述:混合均勻打碎",,,266.1865,263.5865,38.7,8.8,4.7573,1.6898,47.0427,1.3,14.812,167.0,,0.039,88.0,25.0,16.0,0.7,0.7
R2300201,加工調理食品及其他類,冷凍酸菜焢肉包子,"樣品狀態:冷凍包裝(麵粉,豬肉,酸菜等); 前處理描述:混合均勻打碎",,,301.0116,296.9078,39.75,8.641,13.08,5.1853,37.1819,2.0519,,342.59,,0.3688,131.79,10.73,22.56,0.84,0.825
R2300301,加工調理食品及其他類,冷凍芋泥包,"樣品狀態:冷凍包裝(麵粉,芋頭等); 前處理描述:混合均勻打碎",,0.0,263.0255,258.2085,38.2,6.628,3.5519,1.3509,51.1366,2.4085,11.608,46.29,,0.069,129.67,16.11,17.905,0.54,0.666
R2300401,加工調理食品及其他類,冷凍豆沙包,"樣品狀態:冷凍包裝(麵粉,紅豆沙等); 前處理描述:混合均勻打碎",,,246.5725,243.1725,39.2,7.4,1.0745,0.4627,51.8255,1.7,13.221,60.0,,0.04,103.0,21.0,21.0,0.7,0.9
R2300501,加工調理食品及其他類,冷凍芝麻包,"樣品狀態:冷凍包裝(麵粉,芝麻粉等); 前處理描述:混合均勻打碎",,,340.774,339.574,28.8,7.2,11.6748,4.3553,51.7252,0.6,11.362,24.0,,0.023,139.0,4.0,20.0,1.1,0.7
R2300601,加工調理食品及其他類,冷凍蓮蓉包,樣品狀態:冷凍包裝; 前處理描述:混合均勻打碎,,,292.3,287.5,33.3,7.9,5.5,2.2638,52.8,2.4,,82.0,,0.021,67.0,24.0,18.0,0.7,0.5
R2300701,加工調理食品及其他類,冷凍叉燒包子,"樣品狀態:冷凍包裝(叉燒肉,雞蛋,麵粉等); 前處理描述:混合均勻打碎",,0.0,266.7999,262.1713,39.85,7.123,6.0523,2.1031,45.9593,2.3143,9.755,209.68,,0.0779,92.72,5.97,18.01,0.29,0.689
R2300801,加工調理食品及其他類,冷凍牛肉包子,"樣品狀態:冷凍包裝(牛肉,麵粉,雞蛋等); 前處理描述:混合均勻打碎",,,268.6828,265.1276,37.42,10.822,4.57,2.5426,46.0662,1.7776,,261.07,,0.2587,121.62,5.19,17.15,1.26,0.418
R2300901,加工調理食品及其他類,冷凍豬肉包子,"樣品狀態:冷凍包裝(豬肉,麵粉,蔬菜等); 前處理描述:混合均勻打碎",,,266.2784,263.292,43.96,7.6235,9.2144,3.5159,38.2137,1.4932,6.362,229.885,,0.0885,113.93,19.035,16.598,0.725,0.645
R2301001,加工調理食品及其他類,冷凍豬肉湯包,"樣品狀態:冷凍包裝(豬後腿肉,麵粉等); 前處理描述:混合均勻打碎",,,234.5305,228.5305,57.8,10.1,14.3461,4.9365,16.2539,3.0,1.636,447.0,,0.044,138.0,15.0,15.0,0.7,1.0
R2301101,加工調理食品及其他類,小籠包,"前處理描述:混合均勻打碎(豬肉,麵粉等)",,,241.5,239.1,58.0,9.6,15.5,5.5847,15.9,1.2,,248.0,,0.121,130.0,11.0,12.0,0.5,0.8
R2301201,加工調理食品及其他類,冷凍素菜包子,"樣品狀態:冷凍包裝(麵粉,蔬菜等); 前處理描述:混合均勻打碎",,0.0,233.9785,231.7785,45.2,8.6,3.7557,1.3583,41.4443,1.1,3.73,244.0,,0.035,100.0,28.0,19.0,0.6,0.6
